strategy,run,iteration,value
multikuti,3,46,2.720608570036533
multikuti,3,47,2.738795663385262
multikuti,3,48,2.748181359431955
multikuti,3,49,2.7114202631068225
multikuti,3,50,2.749033120033031
multikuti,4,1,1.4276771221902849
multikuti,4,2,2.2012895124822345
multikuti,4,3,2.292057647031231
multikuti,4,4,2.323656076351767
multikuti,4,5,2.40607427439953
multikuti,4,6,2.475793814172062
multikuti,4,7,2.5565153691950377
multikuti,4,8,2.5784529645233647
multikuti,4,9,2.574541133781487
multikuti,4,10,2.5702884282012293
multikuti,4,11,2.5544608965747186
multikuti,4,12,2.5702743529366723
multikuti,4,13,2.5742161412338667
multikuti,4,14,2.5723792018267773
multikuti,4,15,2.563626928515677
multikuti,4,16,2.640516562047213
multikuti,4,17,2.603719211533794
multikuti,4,18,2.6874377962175604
multikuti,4,19,2.6782901652623665
multikuti,4,20,2.6708814473881652
multikuti,4,21,2.6594277674459024
multikuti,4,22,2.6819038081828297
multikuti,4,23,2.682738499590415
multikuti,4,24,2.6818345456821158
multikuti,4,25,2.694522001126316
multikuti,4,26,2.7220140433613405
multikuti,4,27,2.772969316134984
multikuti,4,28,2.764634322327737
multikuti,4,29,2.7674057476575014
multikuti,4,30,2.770312629168236
multikuti,4,31,2.7813781669535187
multikuti,4,32,2.7752132159159695
multikuti,4,33,2.7768810951965675
multikuti,4,34,2.7813781669535187
multikuti,4,35,2.768002529277349
multikuti,4,36,2.7782264252793865
multikuti,4,37,2.7802448884367084
multikuti,4,38,2.83026810230344
multikuti,4,39,2.820258292100906
multikuti,4,40,2.8328885457408135
multikuti,4,41,2.8264339626738195
multikuti,4,42,2.78220593764385
multikuti,4,43,2.8383283917773157
multikuti,4,44,2.8309736238543644
multikuti,4,45,2.84728458553674
multikuti,4,46,2.8654684322251165
multikuti,4,47,2.85947112458481
multikuti,4,48,2.8654684322251165
multikuti,4,49,2.825434796416393
multikuti,4,50,2.8457355637071435
multikuti,5,1,1.58863948980157
multikuti,5,2,2.503311694359621
multikuti,5,3,2.666265110127388
multikuti,5,4,2.6639264138327423
multikuti,5,5,2.686735950906764
multikuti,5,6,2.677593272774901
multikuti,5,7,2.7102767416906377
multikuti,5,8,2.7523827800383778
multikuti,5,9,2.7595726880557834
multikuti,5,10,2.7987189851055136
multikuti,5,11,2.86373135045985
multikuti,5,12,2.953277572619362
multikuti,5,13,2.944555581679064
multikuti,5,14,2.9505015907797407
multikuti,5,15,2.958158032798077
multikuti,5,16,2.945283742982707
multikuti,5,17,2.9672451215867435
multikuti,5,18,3.0070510156934134
multikuti,5,19,2.9865971447805615
multikuti,5,20,2.9865971447805615
multikuti,5,21,3.0070510156934134
multikuti,5,22,2.980628655545313
multikuti,5,23,2.961418741867533
multikuti,5,24,2.9891347710214426
multikuti,5,25,3.019178332157451
multikuti,5,26,3.0403928192397878
multikuti,5,27,3.097815433225781
multikuti,5,28,3.0399830899295353
multikuti,5,29,3.0961172101538295
multikuti,5,30,3.056463729262157
multikuti,5,31,3.024416051649267
multikuti,5,32,3.070527028803123
multikuti,5,33,3.083256990873612
multikuti,5,34,3.06043059266691
multikuti,5,35,3.069917573112728
multikuti,5,36,3.0813512361077238
multikuti,5,37,3.05765283016044
multikuti,5,38,3.082215502545754
multikuti,5,39,3.095301675627375
multikuti,5,40,3.0746502950763785
multikuti,5,41,3.0471969506660272
multikuti,5,42,3.084679597118567
multikuti,5,43,3.1049632050312383
multikuti,5,44,3.077708028286903
multikuti,5,45,3.0934202090868097
multikuti,5,46,3.0764779138511393
multikuti,5,47,3.0766011511232088
multikuti,5,48,3.083869268050433
multikuti,5,49,3.0787782510121007
multikuti,5,50,3.0558470313140234
multikuti,6,1,1.376773362210034
multikuti,6,2,2.047532294570755
multikuti,6,3,2.115566325930166
multikuti,6,4,2.3032393327273524
multikuti,6,5,2.332762851179421
multikuti,6,6,2.322645009029833
multikuti,6,7,2.3370890292696154
multikuti,6,8,2.328938209435666
multikuti,6,9,2.377400221332167
multikuti,6,10,2.3762570829105023
multikuti,6,11,2.3837896414288
multikuti,6,12,2.365716177149867
multikuti,6,13,2.3837896414288
multikuti,6,14,2.3628189429840423
multikuti,6,15,2.37323222481307
