,run,model,phase,fitness,returns,mdd
77,7,gga,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
78,7,pso,train,0.054,0.891,-0.0834
79,7,pso,validation,0.0422,0.2021,-0.0555
80,8,ring,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
81,8,ring,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
82,8,multikuti,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
83,8,multikuti,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
84,8,master_slave,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
85,8,master_slave,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
86,8,gga,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
87,8,gga,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
88,8,pso,train,0.0539,1.029,-0.0925
89,8,pso,validation,0.0425,0.2282,-0.0629
90,9,ring,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
91,9,ring,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
92,9,multikuti,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
93,9,multikuti,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
94,9,master_slave,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
95,9,master_slave,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
96,9,gga,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
97,9,gga,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
98,9,pso,train,0.0539,1.029,-0.0925
99,9,pso,validation,0.0425,0.2282,-0.0629
