,run,model,phase,fitness,returns,mdd
77,7,gga,validation,0.7062568089204653,0.2068340409228644,-0.13889277849512707
78,7,pso,train,0.0446,1.2878,-0.1424
79,7,pso,validation,0.0179,0.1265,-0.1552
80,8,ring,train,1.8111287794748276,1.3117060114772268,-0.23358313355125382
81,8,ring,validation,0.7006145701028359,0.20119180210523502,-0.13768453344899145
82,8,multikuti,train,1.8111287794748276,1.3117060114772268,-0.23358313355125382
83,8,multikuti,validation,0.7062568089204653,0.2068340409228644,-0.13889277849512707
84,8,master_slave,train,1.8111287794748276,1.3117060114772268,-0.23358313355125382
85,8,master_slave,validation,0.7006145701028359,0.20119180210523502,-0.13768453344899145
86,8,gga,train,1.8111287794748276,1.3117060114772268,-0.23358313355125382
87,8,gga,validation,0.7062568089204653,0.2068340409228644,-0.13889277849512707
88,8,pso,train,0.0443,1.2689,-0.1433
89,8,pso,validation,0.0173,0.1215,-0.1633
90,9,ring,train,1.8111287794748276,1.3117060114772268,-0.23358313355125382
91,9,ring,validation,0.7062568089204653,0.2068340409228644,-0.13889277849512707
92,9,multikuti,train,1.8111287794748276,1.3117060114772268,-0.23358313355125382
93,9,multikuti,validation,0.7006145701028359,0.20119180210523502,-0.13768453344899145
94,9,master_slave,train,1.8111287794748276,1.3117060114772268,-0.23358313355125382
95,9,master_slave,validation,0.7006145701028359,0.20119180210523502,-0.13768453344899145
96,9,gga,train,1.8111287794748276,1.3117060114772268,-0.23358313355125382
97,9,gga,validation,0.7062568089204653,0.2068340409228644,-0.13889277849512707
98,9,pso,train,0.0443,1.2689,-0.1433
99,9,pso,validation,0.0173,0.1215,-0.1633
