,run,model,phase,fitness,returns,mdd
28,2,pso,train,0.093,3.1691,-0.1031
29,2,pso,validation,-0.0045,-0.0763,-0.1389
30,3,ring,train,4.536125729197912,4.036702961200311,-0.1400928946940577
31,3,ring,validation,2.1556640301536687,1.656241262156068,-0.19378605536877777
32,3,multikuti,train,4.536125729197912,4.036702961200311,-0.1400928946940577
33,3,multikuti,validation,2.1556640301536687,1.656241262156068,-0.19378605536877777
34,3,master_slave,train,4.536125729197912,4.036702961200311,-0.1400928946940577
35,3,master_slave,validation,2.1556640301536687,1.656241262156068,-0.19378605536877777
36,3,gga,train,4.536125729197912,4.036702961200311,-0.1400928946940577
37,3,gga,validation,2.1556640301536687,1.656241262156068,-0.19378605536877777
38,3,pso,train,0.0929,3.1873,-0.1036
39,3,pso,validation,-0.0061,-0.094,-0.1373
40,4,ring,train,4.536125729197912,4.036702961200311,-0.1400928946940577
41,4,ring,validation,1.8732987930943168,1.373876025096716,-0.22209945876163092
42,4,multikuti,train,4.536125729197912,4.036702961200311,-0.1400928946940577
43,4,multikuti,validation,2.000904569185013,1.501481801187412,-0.2766555459066662
44,4,master_slave,train,4.536125729197912,4.036702961200311,-0.1400928946940577
45,4,master_slave,validation,1.8811596805620636,1.3817369125644627,-0.22033427341956985
46,4,gga,train,4.536125729197912,4.036702961200311,-0.1400928946940577
47,4,gga,validation,2.1556640301536687,1.656241262156068,-0.19378605536877777
48,4,pso,train,0.093,3.1691,-0.1031
49,4,pso,validation,-0.0045,-0.0763,-0.1389
50,5,ring,train,4.536125729197912,4.036702961200311,-0.1400928946940577
51,5,ring,validation,2.1556640301536687,1.656241262156068,-0.19378605536877777
52,5,multikuti,train,4.536125729197912,4.036702961200311,-0.1400928946940577
53,5,multikuti,validation,2.1556640301536687,1.656241262156068,-0.19378605536877777
54,5,master_slave,train,4.536125729197912,4.036702961200311,-0.1400928946940577
55,5,master_slave,validation,1.8811596805620636,1.3817369125644627,-0.22033427341956985
56,5,gga,train,4.536125729197912,4.036702961200311,-0.1400928946940577
57,5,gga,validation,1.8732987930943168,1.373876025096716,-0.22209945876163092
58,5,pso,train,0.0892,2.6982,-0.0965
59,5,pso,validation,0.0081,0.0773,-0.1368
60,6,ring,train,4.536125729197912,4.036702961200311,-0.1400928946940577
61,6,ring,validation,2.1556640301536687,1.656241262156068,-0.19378605536877777
62,6,multikuti,train,4.536125729197912,4.036702961200311,-0.1400928946940577
63,6,multikuti,validation,2.000904569185013,1.501481801187412,-0.2766555459066662
