,run,model,phase,fitness,returns,mdd
88,8,pso,train,0.0566,1.2638,-0.3853
89,8,pso,validation,-0.0745,-0.6457,-0.4517
90,9,ring,train,1.85399302674222,1.35399302674222,-0.35161893951862394
91,9,ring,validation,0.2847631514216633,-0.2152368485783367,-0.34995896529913184
92,9,multikuti,train,1.85399302674222,1.35399302674222,-0.35161893951862394
93,9,multikuti,validation,0.34420473083325054,-0.15579526916674946,-0.31423599694332116
94,9,master_slave,train,1.85399302674222,1.35399302674222,-0.35161893951862394
95,9,master_slave,validation,0.3534301131766967,-0.1465698868233033,-0.31365245938888586
96,9,gga,train,1.85399302674222,1.35399302674222,-0.35161893951862394
97,9,gga,validation,0.3534301131766967,-0.1465698868233033,-0.31365245938888586
98,9,pso,train,0.0564,1.2498,-0.3957
99,9,pso,validation,-0.0356,-0.4345,-0.3741
