strategy,run,iteration,diversity
multikuti,7,60,10.375570469798658
multikuti,7,61,10.326532438478747
multikuti,7,62,10.155257270693513
multikuti,7,63,10.055838926174497
multikuti,7,64,10.226935123042505
multikuti,7,65,9.9248322147651
multikuti,7,66,9.992214765100671
multikuti,7,67,9.573780760626398
multikuti,7,68,9.581744966442953
multikuti,7,69,9.667293064876958
multikuti,7,70,9.778523489932885
multikuti,7,71,9.551856823266219
multikuti,7,72,9.216017897091723
multikuti,7,73,9.274630872483222
multikuti,7,74,9.302908277404923
multikuti,7,75,9.215123042505592
multikuti,7,76,9.162505592841164
multikuti,7,77,8.863534675615213
multikuti,7,78,8.990425055928412
multikuti,7,79,8.819955257270694
multikuti,7,80,8.848501118568233
multikuti,7,81,8.866308724832214
multikuti,7,82,8.458702460850112
multikuti,7,83,8.396152125279642
multikuti,7,84,8.459328859060403
multikuti,7,85,8.356868008948545
multikuti,7,86,8.486085011185683
multikuti,7,87,8.247337807606264
multikuti,7,88,8.228903803131992
multikuti,7,89,8.276152125279642
multikuti,7,90,8.47579418344519
multikuti,7,91,8.277046979865771
multikuti,7,92,8.040089485458614
multikuti,7,93,7.939776286353467
multikuti,7,94,8.022908277404921
multikuti,7,95,8.077583892617449
multikuti,7,96,7.973064876957494
multikuti,7,97,7.634988814317674
multikuti,7,98,7.772885906040268
multikuti,7,99,7.718389261744966
multikuti,7,100,7.825950782997763
multikuti,8,1,11.95642058165548
multikuti,8,2,11.953109619686801
multikuti,8,3,11.861297539149888
multikuti,8,4,11.906398210290828
multikuti,8,5,11.9248322147651
multikuti,8,6,11.927158836689038
multikuti,8,7,11.876778523489932
multikuti,8,8,11.875257270693512
multikuti,8,9,11.875615212527965
multikuti,8,10,11.87069351230425
multikuti,8,11,11.853333333333333
multikuti,8,12,11.874451901565996
multikuti,8,13,11.829709172259507
multikuti,8,14,11.776107382550336
multikuti,8,15,11.80572706935123
multikuti,8,16,11.839731543624161
multikuti,8,17,11.73682326621924
multikuti,8,18,11.699149888143177
multikuti,8,19,11.715525727069352
multikuti,8,20,11.63248322147651
multikuti,8,21,11.720089485458614
multikuti,8,22,11.490648769574944
multikuti,8,23,11.55731543624161
multikuti,8,24,11.528143176733781
multikuti,8,25,11.461744966442954
multikuti,8,26,11.657807606263981
multikuti,8,27,11.54165548098434
multikuti,8,28,11.568680089485458
multikuti,8,29,11.590514541387025
multikuti,8,30,11.557136465324385
multikuti,8,31,11.530738255033556
multikuti,8,32,11.469082774049218
multikuti,8,33,11.489485458612975
multikuti,8,34,11.39248322147651
multikuti,8,35,11.5220581655481
multikuti,8,36,11.502908277404922
multikuti,8,37,11.387114093959731
multikuti,8,38,11.252438478747203
multikuti,8,39,11.244295302013423
multikuti,8,40,11.218165548098433
multikuti,8,41,11.176644295302014
multikuti,8,42,10.97145413870246
multikuti,8,43,10.848769574944072
multikuti,8,44,10.694765100671141
multikuti,8,45,10.851543624161074
multikuti,8,46,10.724832214765101
multikuti,8,47,10.219686800894854
multikuti,8,48,10.246085011185682
multikuti,8,49,10.31731543624161
multikuti,8,50,10.304250559284116
multikuti,8,51,10.355436241610738
multikuti,8,52,10.044653243847876
multikuti,8,53,9.557941834451901
multikuti,8,54,9.999731543624161
multikuti,8,55,10.28304250559284
multikuti,8,56,10.009395973154362
multikuti,8,57,9.483489932885906
multikuti,8,58,9.330380313199106
multikuti,8,59,9.406890380313198
multikuti,8,60,9.362505592841163
multikuti,8,61,9.34648769574944
multikuti,8,62,8.699060402684564
multikuti,8,63,8.84599552572707
multikuti,8,64,8.895838926174497
multikuti,8,65,9.067919463087248
multikuti,8,66,8.897539149888143
multikuti,8,67,8.586935123042506
multikuti,8,68,8.719821029082775
multikuti,8,69,8.554093959731544
multikuti,8,70,8.62192393736018
multikuti,8,71,8.603937360178971
multikuti,8,72,8.201252796420581
multikuti,8,73,8.066040268456376
multikuti,8,74,8.174854586129754
multikuti,8,75,8.091454138702462
multikuti,8,76,8.035436241610737
multikuti,8,77,7.840178970917226
multikuti,8,78,7.731275167785235
multikuti,8,79,7.7939149888143175
multikuti,8,80,7.761163310961969
multikuti,8,81,7.849306487695749
multikuti,8,82,7.622013422818792
multikuti,8,83,7.559284116331096
multikuti,8,84,7.489217002237137
multikuti,8,85,7.464876957494407
multikuti,8,86,7.479910514541387
multikuti,8,87,7.3862192393736015
multikuti,8,88,7.301387024608501
multikuti,8,89,7.300223713646532
multikuti,8,90,7.447695749440716
multikuti,8,91,7.289127516778524
multikuti,8,92,7.066129753914989
multikuti,8,93,7.237046979865772
multikuti,8,94,7.024608501118569
multikuti,8,95,7.107472035794183
multikuti,8,96,7.083847874720358
multikuti,8,97,6.752841163310962
multikuti,8,98,6.791767337807606
multikuti,8,99,6.737091722595078
multikuti,8,100,6.807427293064877
multikuti,9,1,11.92662192393736
multikuti,9,2,11.914809843400448
multikuti,9,3,11.938791946308724
multikuti,9,4,11.90228187919463
multikuti,9,5,11.91069351230425
multikuti,9,6,11.904519015659956
multikuti,9,7,11.868814317673378
multikuti,9,8,11.848948545861298
multikuti,9,9,11.867472035794183
multikuti,9,10,11.881431767337808
multikuti,9,11,11.840447427293064
multikuti,9,12,11.85503355704698
multikuti,9,13,11.851991051454139
multikuti,9,14,11.799284116331096
multikuti,9,15,11.829619686800894
multikuti,9,16,11.775212527964205
multikuti,9,17,11.772706935123043
multikuti,9,18,11.75579418344519
multikuti,9,19,11.790425055928411
multikuti,9,20,11.795615212527965
multikuti,9,21,11.78469798657718
multikuti,9,22,11.685458612975392
multikuti,9,23,11.65565995525727
multikuti,9,24,11.70407158836689
multikuti,9,25,11.671498881431768
multikuti,9,26,11.708545861297539
multikuti,9,27,11.673914988814317
multikuti,9,28,11.714451901565996
multikuti,9,29,11.717852348993288
multikuti,9,30,11.652885906040268
multikuti,9,31,11.693154362416108
multikuti,9,32,11.637762863534675
multikuti,9,33,11.686263982102908
multikuti,9,34,11.598657718120805
multikuti,9,35,11.619686800894854
multikuti,9,36,11.623892617449664
multikuti,9,37,11.492527964205816
multikuti,9,38,11.565548098434004
multikuti,9,39,11.605548098434005
multikuti,9,40,11.522953020134228
multikuti,9,41,11.577628635346755
multikuti,9,42,11.61503355704698
multikuti,9,43,11.478747203579418
multikuti,9,44,11.610380313199105
multikuti,9,45,11.553199105145413
multikuti,9,46,11.561252796420582
multikuti,9,47,11.516957494407158
multikuti,9,48,11.472751677852349
multikuti,9,49,11.46890380313199
multikuti,9,50,11.523668903803133
multikuti,9,51,11.537628635346756
multikuti,9,52,11.428098434004474
multikuti,9,53,11.518031319910515
multikuti,9,54,11.536823266219239
multikuti,9,55,11.506129753914989
multikuti,9,56,11.496286353467562
multikuti,9,57,11.486532438478747
multikuti,9,58,11.47042505592841
multikuti,9,59,11.459418344519015
multikuti,9,60,11.430604026845637
multikuti,9,61,11.446800894854587
multikuti,9,62,11.300671140939597
multikuti,9,63,11.33261744966443
multikuti,9,64,11.36241610738255
multikuti,9,65,11.273646532438478
multikuti,9,66,11.349082774049217
multikuti,9,67,11.272035794183445
multikuti,9,68,11.34049217002237
multikuti,9,69,11.308008948545861
multikuti,9,70,11.277225950782999
multikuti,9,71,11.305861297539149
multikuti,9,72,11.230514541387025
multikuti,9,73,11.229888143176733
multikuti,9,74,11.313557046979867
multikuti,9,75,11.238120805369128
multikuti,9,76,11.217270693512305
multikuti,9,77,11.18800894854586
multikuti,9,78,11.227829977628636
multikuti,9,79,11.20724832214765
multikuti,9,80,11.231051454138703
multikuti,9,81,11.240268456375839
multikuti,9,82,11.176733780760626
multikuti,9,83,11.089217002237136
multikuti,9,84,11.119463087248322
multikuti,9,85,11.145324384787472
multikuti,9,86,11.125548098434004
multikuti,9,87,10.937091722595078
multikuti,9,88,11.011185682326621
multikuti,9,89,10.938791946308724
multikuti,9,90,10.945592841163311
multikuti,9,91,10.94192393736018
multikuti,9,92,10.584519015659955
multikuti,9,93,10.359910514541387
multikuti,9,94,10.390246085011185
multikuti,9,95,10.274541387024609
multikuti,9,96,10.316331096196867
multikuti,9,97,9.795167785234899
multikuti,9,98,9.886532438478747
multikuti,9,99,9.927695749440716
multikuti,9,100,9.808322147651007
master_slave,0,1,11.92214765100671
master_slave,0,2,11.889753914988814
master_slave,0,3,11.916152125279641
master_slave,0,4,11.912662192393736
master_slave,0,5,11.882505592841163
master_slave,0,6,11.815123042505594
master_slave,0,7,11.899955257270694
master_slave,0,8,11.910067114093959
master_slave,0,9,11.903982102908277
master_slave,0,10,11.8613870246085
master_slave,0,11,11.88778523489933
master_slave,0,12,11.866935123042506
master_slave,0,13,11.837404921700223
master_slave,0,14,11.897002237136466
master_slave,0,15,11.847337807606264
master_slave,0,16,11.895570469798658
master_slave,0,17,11.914093959731543
master_slave,0,18,11.890380313199104
master_slave,0,19,11.86165548098434
master_slave,0,20,11.842863534675615
master_slave,0,21,11.906308724832215
master_slave,0,22,11.892796420581655
master_slave,0,23,11.908098434004474
master_slave,0,24,11.896286353467561
master_slave,0,25,11.908635346756153
master_slave,0,26,11.92420581655481
master_slave,0,27,11.84089485458613
master_slave,0,28,11.83400447427293
master_slave,0,29,11.897807606263981
master_slave,0,30,11.933691275167785
master_slave,0,31,11.882774049217002
master_slave,0,32,11.8682774049217
master_slave,0,33,11.881610738255034
master_slave,0,34,11.894049217002237
master_slave,0,35,11.88599552572707
master_slave,0,36,11.88993288590604
master_slave,0,37,11.884921700223714
master_slave,0,38,11.872572706935124
master_slave,0,39,11.910425055928412
master_slave,0,40,11.900671140939597
master_slave,0,41,11.899507829977628
master_slave,0,42,11.889664429530201
master_slave,0,43,11.911409395973154
master_slave,0,44,11.917404921700223
master_slave,0,45,11.876510067114094
master_slave,0,46,11.899865771812081
master_slave,0,47,11.908456375838925
master_slave,0,48,11.91937360178971
master_slave,0,49,11.895570469798658
master_slave,0,50,11.909888143176733
master_slave,0,51,11.850738255033557
master_slave,0,52,11.888501118568232
master_slave,0,53,11.90979865771812
master_slave,0,54,11.893601789709173
master_slave,0,55,11.884384787472035
master_slave,0,56,11.903713646532438
master_slave,0,57,11.883042505592842
master_slave,0,58,11.88599552572707
master_slave,0,59,11.882147651006711
master_slave,0,60,11.930917225950783
master_slave,0,61,11.89834451901566
master_slave,0,62,11.863892617449665
master_slave,0,63,11.917673378076062
master_slave,0,64,11.840805369127517
master_slave,0,65,11.884116331096196
master_slave,0,66,11.888053691275168
master_slave,0,67,11.912930648769574
master_slave,0,68,11.896017897091722
master_slave,0,69,11.870335570469798
master_slave,0,70,11.912214765100671
master_slave,0,71,11.916957494407159
master_slave,0,72,11.88510067114094
master_slave,0,73,11.902192393736017
master_slave,0,74,11.928501118568233
master_slave,0,75,11.883131991051455
master_slave,0,76,11.848680089485459
master_slave,0,77,11.898881431767338
master_slave,0,78,11.840984340044743
master_slave,0,79,11.879015659955257
master_slave,0,80,11.890559284116332
master_slave,0,81,11.904787472035794
master_slave,0,82,11.87821029082774
master_slave,0,83,11.907293064876958
master_slave,0,84,11.876241610738255
master_slave,0,85,11.897807606263981
master_slave,0,86,11.902013422818792
master_slave,0,87,11.883489932885906
master_slave,0,88,11.883221476510068
master_slave,0,89,11.910246085011186
master_slave,0,90,11.918031319910515
master_slave,0,91,11.906935123042505
master_slave,0,92,11.853154362416108
master_slave,0,93,11.866487695749441
master_slave,0,94,11.917762863534676
master_slave,0,95,11.91668903803132
master_slave,0,96,11.923758389261746
master_slave,0,97,11.899955257270694
master_slave,0,98,11.902460850111856
master_slave,0,99,11.905413870246084
master_slave,0,100,11.851543624161074
master_slave,1,1,11.966532438478747
master_slave,1,2,11.953467561521252
master_slave,1,3,11.94076062639821
master_slave,1,4,11.943624161073826
master_slave,1,5,11.972259507829978
master_slave,1,6,11.927427293064877
master_slave,1,7,11.957941834451901
master_slave,1,8,11.92420581655481
master_slave,1,9,11.942460850111857
master_slave,1,10,11.914988814317674
master_slave,1,11,11.972348993288591
master_slave,1,12,11.951140939597316
master_slave,1,13,11.948456375838926
master_slave,1,14,11.94738255033557
master_slave,1,15,11.958120805369127
master_slave,1,16,11.959642058165548
master_slave,1,17,11.944966442953021
master_slave,1,18,11.957762863534676
master_slave,1,19,11.96026845637584
master_slave,1,20,11.912214765100671
master_slave,1,21,11.963400447427293
master_slave,1,22,11.973959731543625
master_slave,1,23,11.946129753914988
master_slave,1,24,11.970022371364653
master_slave,1,25,11.950514541387024
master_slave,1,26,11.963221476510068
master_slave,1,27,11.9413870246085
master_slave,1,28,11.943892617449665
master_slave,1,29,11.968501118568232
master_slave,1,30,11.953646532438478
master_slave,1,31,11.971901565995525
master_slave,1,32,11.926800894854587
master_slave,1,33,11.958120805369127
master_slave,1,34,11.94917225950783
master_slave,1,35,11.953646532438478
master_slave,1,36,11.95006711409396
master_slave,1,37,11.952393736017896
master_slave,1,38,11.960626398210291
master_slave,1,39,11.928680089485459
master_slave,1,40,11.95642058165548
master_slave,1,41,11.95489932885906
master_slave,1,42,11.913199105145415
master_slave,1,43,11.967874720357942
master_slave,1,44,11.951767337807606
master_slave,1,45,11.964474272930648
master_slave,1,46,11.9248322147651
master_slave,1,47,11.955257270693512
master_slave,1,48,11.970917225950783
master_slave,1,49,11.95069351230425
master_slave,1,50,11.954451901565996
master_slave,1,51,11.94255033557047
master_slave,1,52,11.951767337807606
master_slave,1,53,11.943803131991052
master_slave,1,54,11.964026845637584
master_slave,1,55,11.93986577181208
master_slave,1,56,11.954004474272931
master_slave,1,57,11.944787472035793
master_slave,1,58,11.96357941834452
master_slave,1,59,11.958926174496645
master_slave,1,60,11.95668903803132
master_slave,1,61,11.963758389261745
master_slave,1,62,11.955436241610737
master_slave,1,63,11.948366890380314
master_slave,1,64,11.948456375838926
master_slave,1,65,11.95642058165548
master_slave,1,66,11.934317673378077
master_slave,1,67,11.947651006711409
master_slave,1,68,11.961431767337807
master_slave,1,69,11.954541387024609
master_slave,1,70,11.948456375838926
master_slave,1,71,11.9482774049217
master_slave,1,72,11.959284116331096
master_slave,1,73,11.942729306487696
master_slave,1,74,11.943624161073826
master_slave,1,75,11.92089485458613
master_slave,1,76,11.961431767337807
master_slave,1,77,11.950425055928411
master_slave,1,78,11.939955257270693
master_slave,1,79,11.957225950782998
master_slave,1,80,11.958299776286353
master_slave,1,81,11.945682326621924
master_slave,1,82,11.958031319910514
master_slave,1,83,11.955525727069352
master_slave,1,84,11.954362416107383
master_slave,1,85,11.94890380313199
master_slave,1,86,11.938881431767339
master_slave,1,87,11.957494407158837
master_slave,1,88,11.955078299776286
master_slave,1,89,11.916152125279641
master_slave,1,90,11.931543624161074
master_slave,1,91,11.958031319910514
master_slave,1,92,11.96241610738255
master_slave,1,93,11.949977628635347
master_slave,1,94,11.921700223713646
master_slave,1,95,11.945592841163311
master_slave,1,96,11.959373601789709
master_slave,1,97,11.96393736017897
master_slave,1,98,11.97807606263982
master_slave,1,99,11.936733780760626
master_slave,1,100,11.94040268456376
master_slave,2,1,11.939597315436242
master_slave,2,2,11.941744966442952
master_slave,2,3,11.92089485458613
master_slave,2,4,11.93324384787472
master_slave,2,5,11.914720357941835
master_slave,2,6,11.91883668903803
master_slave,2,7,11.895391498881432
master_slave,2,8,11.95910514541387
master_slave,2,9,11.858970917225951
master_slave,2,10,11.947472035794183
master_slave,2,11,11.939507829977629
master_slave,2,12,11.925906040268456
master_slave,2,13,11.948098434004475
master_slave,2,14,11.95006711409396
master_slave,2,15,11.90165548098434
master_slave,2,16,11.943355704697987
master_slave,2,17,11.938523489932885
master_slave,2,18,11.921968680089485
master_slave,2,19,11.90979865771812
master_slave,2,20,11.935838926174497
master_slave,2,21,11.908903803131992
master_slave,2,22,11.946666666666667
master_slave,2,23,11.909619686800895
master_slave,2,24,11.964653243847875
master_slave,2,25,11.91910514541387
master_slave,2,26,11.954720357941834
master_slave,2,27,11.939597315436242
master_slave,2,28,11.933333333333334
master_slave,2,29,11.94076062639821
master_slave,2,30,11.934854586129754
master_slave,2,31,11.947114093959732
master_slave,2,32,11.909351230425056
master_slave,2,33,11.970201342281879
master_slave,2,34,11.924295302013423
master_slave,2,35,11.915436241610738
master_slave,2,36,11.948187919463088
master_slave,2,37,11.930738255033557
master_slave,2,38,11.9151677852349
master_slave,2,39,11.907293064876958
master_slave,2,40,11.939955257270693
master_slave,2,41,11.887874720357942
master_slave,2,42,11.922863534675615
master_slave,2,43,11.950246085011186
master_slave,2,44,11.926800894854587
master_slave,2,45,11.946219239373601
master_slave,2,46,11.945503355704698
master_slave,2,47,11.928948545861298
master_slave,2,48,11.926800894854587
master_slave,2,49,11.945771812080537
master_slave,2,50,11.942102908277406
master_slave,2,51,11.91731543624161
master_slave,2,52,11.941565995525727
master_slave,2,53,11.93986577181208
master_slave,2,54,11.9151677852349
master_slave,2,55,11.932259507829977
master_slave,2,56,11.876241610738255
master_slave,2,57,11.909351230425056
master_slave,2,58,11.93834451901566
master_slave,2,59,11.920984340044743
master_slave,2,60,11.902192393736017
master_slave,2,61,11.935570469798657
master_slave,2,62,11.928859060402685
master_slave,2,63,11.93565995525727
master_slave,2,64,11.918747203579418
master_slave,2,65,11.927337807606264
master_slave,2,66,11.954988814317673
master_slave,2,67,11.936107382550336
master_slave,2,68,11.937091722595078
master_slave,2,69,11.903266219239374
master_slave,2,70,11.94890380313199
master_slave,2,71,11.943087248322147
master_slave,2,72,11.957315436241611
master_slave,2,73,11.939328859060403
master_slave,2,74,11.894675615212527
master_slave,2,75,11.942729306487696
master_slave,2,76,11.933154362416108
master_slave,2,77,11.933601789709172
master_slave,2,78,11.958568232662193
master_slave,2,79,11.935212527964206
master_slave,2,80,11.946935123042506
master_slave,2,81,11.962237136465324
master_slave,2,82,11.957673378076063
master_slave,2,83,11.907382550335571
master_slave,2,84,11.946040268456375
master_slave,2,85,11.899060402684563
master_slave,2,86,11.905145413870246
master_slave,2,87,11.925906040268456
master_slave,2,88,11.931633109619687
master_slave,2,89,11.914541387024608
master_slave,2,90,11.882863534675614
master_slave,2,91,11.942013422818793
master_slave,2,92,11.919015659955257
master_slave,2,93,11.93324384787472
master_slave,2,94,11.929843400447428
master_slave,2,95,11.943892617449665
master_slave,2,96,11.926442953020134
master_slave,2,97,11.944161073825503
master_slave,2,98,11.933691275167785
master_slave,2,99,11.929127516778523
master_slave,2,100,11.902908277404922
master_slave,3,1,11.90434004474273
master_slave,3,2,11.919194630872484
master_slave,3,3,11.892438478747204
master_slave,3,4,11.852527964205816
master_slave,3,5,11.914988814317674
master_slave,3,6,11.905324384787471
master_slave,3,7,11.94854586129754
master_slave,3,8,11.910514541387025
master_slave,3,9,11.920715883668905
master_slave,3,10,11.897539149888143
master_slave,3,11,11.929753914988813
master_slave,3,12,11.945950782997762
master_slave,3,13,11.949351230425055
master_slave,3,14,11.913288590604028
master_slave,3,15,11.885369127516778
master_slave,3,16,11.922237136465325
master_slave,3,17,11.915883668903803
master_slave,3,18,11.902371364653243
master_slave,3,19,11.920447427293064
master_slave,3,20,11.903982102908277
master_slave,3,21,11.916599552572707
master_slave,3,22,11.90281879194631
master_slave,3,23,11.945324384787472
master_slave,3,24,11.956599552572706
master_slave,3,25,11.925637583892618
master_slave,3,26,11.864429530201342
master_slave,3,27,11.937539149888144
master_slave,3,28,11.943355704697987
master_slave,3,29,11.929932885906041
master_slave,3,30,11.963400447427293
master_slave,3,31,11.906219239373602
master_slave,3,32,11.946487695749441
master_slave,3,33,11.929306487695749
master_slave,3,34,11.919015659955257
master_slave,3,35,11.89109619686801
master_slave,3,36,11.908635346756153
master_slave,3,37,11.915436241610738
master_slave,3,38,11.909082774049217
master_slave,3,39,11.85503355704698
master_slave,3,40,11.943892617449665
master_slave,3,41,11.925458612975392
master_slave,3,42,11.894586129753915
master_slave,3,43,11.886263982102909
master_slave,3,44,11.905682326621925
master_slave,3,45,11.895838926174497
master_slave,3,46,11.933601789709172
master_slave,3,47,11.895749440715884
master_slave,3,48,11.905503355704697
master_slave,3,49,11.921073825503356
master_slave,3,50,11.931006711409395
master_slave,3,51,11.919910514541387
master_slave,3,52,11.922863534675615
master_slave,3,53,11.884653243847875
master_slave,3,54,11.917225950782997
master_slave,3,55,11.911230425055928
master_slave,3,56,11.891633109619686
master_slave,3,57,11.92635346756152
master_slave,3,58,11.93082774049217
master_slave,3,59,11.954451901565996
master_slave,3,60,11.913736017897092
master_slave,3,61,11.940671140939598
master_slave,3,62,11.904429530201343
master_slave,3,63,11.907472035794184
master_slave,3,64,11.937628635346757
master_slave,3,65,11.93413870246085
master_slave,3,66,11.922326621923938
master_slave,3,67,11.908993288590604
master_slave,3,68,11.901029082774048
master_slave,3,69,11.94255033557047
master_slave,3,70,11.94791946308725
master_slave,3,71,11.929843400447428
master_slave,3,72,11.897360178970917
master_slave,3,73,11.92599552572707
master_slave,3,74,11.927874720357941
master_slave,3,75,11.944966442953021
master_slave,3,76,11.894854586129753
master_slave,3,77,11.888232662192394
master_slave,3,78,11.92599552572707
master_slave,3,79,11.937449664429531
master_slave,3,80,11.886174496644296
master_slave,3,81,11.948635346756152
master_slave,3,82,11.923937360178972
master_slave,3,83,11.925190156599552
master_slave,3,84,11.929217002237136
master_slave,3,85,11.919731543624161
master_slave,3,86,11.918389261744966
master_slave,3,87,11.921073825503356
master_slave,3,88,11.88089485458613
master_slave,3,89,11.917046979865772
master_slave,3,90,11.96393736017897
master_slave,3,91,11.88393736017897
master_slave,3,92,11.867651006711409
master_slave,3,93,11.860313199105146
master_slave,3,94,11.945413870246085
master_slave,3,95,11.90407158836689
master_slave,3,96,11.892527964205817
master_slave,3,97,11.934765100671141
master_slave,3,98,11.933691275167785
master_slave,3,99,11.883221476510068
master_slave,3,100,11.883489932885906
master_slave,4,1,11.927248322147651
master_slave,4,2,11.90586129753915
master_slave,4,3,11.929574944071588
master_slave,4,4,11.906398210290828
master_slave,4,5,11.939955257270693
master_slave,4,6,11.914809843400448
master_slave,4,7,11.912930648769574
master_slave,4,8,11.921968680089485
master_slave,4,9,11.896554809843401
master_slave,4,10,11.928769574944072
master_slave,4,11,11.891991051454138
master_slave,4,12,11.921968680089485
master_slave,4,13,11.932617449664429
master_slave,4,14,11.944966442953021
master_slave,4,15,11.937449664429531
master_slave,4,16,11.93718120805369
master_slave,4,17,11.940939597315436
master_slave,4,18,11.891901565995525
master_slave,4,19,11.904876957494407
master_slave,4,20,11.943266219239373
master_slave,4,21,11.935570469798657
master_slave,4,22,11.91069351230425
master_slave,4,23,11.93082774049217
master_slave,4,24,11.903266219239374
master_slave,4,25,11.94255033557047
master_slave,4,26,11.929843400447428
master_slave,4,27,11.939060402684564
master_slave,4,28,11.945503355704698
master_slave,4,29,11.89476510067114
master_slave,4,30,11.943534675615213
master_slave,4,31,11.924384787472036
master_slave,4,32,11.931901565995526
master_slave,4,33,11.91821029082774
master_slave,4,34,11.934765100671141
master_slave,4,35,11.931633109619687
master_slave,4,36,11.916957494407159
master_slave,4,37,11.902639821029084
master_slave,4,38,11.909619686800895
master_slave,4,39,11.93440715883669
master_slave,4,40,11.907203579418345
master_slave,4,41,11.913557046979866
master_slave,4,42,11.898881431767338
master_slave,4,43,11.912304250559284
master_slave,4,44,11.957852348993288
master_slave,4,45,11.89923937360179
master_slave,4,46,11.926442953020134
master_slave,4,47,11.900850111856823
master_slave,4,48,11.906040268456376
master_slave,4,49,11.93986577181208
master_slave,4,50,11.914809843400448
master_slave,4,51,11.933691275167785
master_slave,4,52,11.911677852348994
master_slave,4,53,11.913199105145415
master_slave,4,54,11.917404921700223
master_slave,4,55,11.925637583892618
master_slave,4,56,11.94192393736018
master_slave,4,57,11.895570469798658
master_slave,4,58,11.929485458612975
master_slave,4,59,11.9103355704698
master_slave,4,60,11.93923937360179
master_slave,4,61,11.91883668903803
master_slave,4,62,11.946398210290829
master_slave,4,63,11.913825503355705
master_slave,4,64,11.930290827740492
master_slave,4,65,11.94076062639821
master_slave,4,66,11.90165548098434
master_slave,4,67,11.858970917225951
master_slave,4,68,11.891364653243848
master_slave,4,69,11.897539149888143
master_slave,4,70,11.892259507829978
master_slave,4,71,11.897091722595079
master_slave,4,72,11.946577181208054
master_slave,4,73,11.944161073825503
master_slave,4,74,11.940313199105145
master_slave,4,75,11.945682326621924
master_slave,4,76,11.904519015659956
master_slave,4,77,11.89923937360179
master_slave,4,78,11.911767337807607
master_slave,4,79,11.916868008948546
master_slave,4,80,11.888680089485458
master_slave,4,81,11.907293064876958
master_slave,4,82,11.915436241610738
master_slave,4,83,11.919194630872484
master_slave,4,84,11.883489932885906
master_slave,4,85,11.902013422818792
master_slave,4,86,11.906398210290828
master_slave,4,87,11.943803131991052
master_slave,4,88,11.944519015659955
master_slave,4,89,11.93565995525727
master_slave,4,90,11.913020134228187
master_slave,4,91,11.893064876957494
master_slave,4,92,11.899328859060402
master_slave,4,93,11.915973154362415
master_slave,4,94,11.933333333333334
master_slave,4,95,11.94165548098434
master_slave,4,96,11.899060402684563
master_slave,4,97,11.939597315436242
master_slave,4,98,11.92814317673378
master_slave,4,99,11.904697986577181
master_slave,4,100,11.944429530201342
master_slave,5,1,11.952393736017896
master_slave,5,2,11.940581655480985
master_slave,5,3,11.92
master_slave,5,4,11.944429530201342
master_slave,5,5,11.917225950782997
master_slave,5,6,11.94407158836689
master_slave,5,7,11.957315436241611
master_slave,5,8,11.946487695749441
master_slave,5,9,11.949977628635347
master_slave,5,10,11.95248322147651
master_slave,5,11,11.953825503355704
master_slave,5,12,11.932527964205816
master_slave,5,13,11.937091722595078
master_slave,5,14,11.946219239373601
master_slave,5,15,11.961879194630873
master_slave,5,16,11.947114093959732
master_slave,5,17,11.936196868008949
master_slave,5,18,11.959910514541386
master_slave,5,19,11.919015659955257
master_slave,5,20,11.957673378076063
master_slave,5,21,11.934675615212528
master_slave,5,22,11.956778523489932
master_slave,5,23,11.912304250559284
master_slave,5,24,11.914720357941835
master_slave,5,25,11.93923937360179
master_slave,5,26,11.918568232662192
master_slave,5,27,11.937986577181208
master_slave,5,28,11.946577181208054
master_slave,5,29,11.921073825503356
master_slave,5,30,11.962147651006712
master_slave,5,31,11.95668903803132
master_slave,5,32,11.945324384787472
master_slave,5,33,11.939776286353467
master_slave,5,34,11.963668903803132
master_slave,5,35,11.967069351230425
master_slave,5,36,11.9434451901566
master_slave,5,37,11.931543624161074
master_slave,5,38,11.93324384787472
master_slave,5,39,11.954541387024609
master_slave,5,40,11.940492170022372
master_slave,5,41,11.956510067114094
master_slave,5,42,11.941565995525727
master_slave,5,43,11.936644295302013
master_slave,5,44,11.920447427293064
master_slave,5,45,11.931364653243849
master_slave,5,46,11.935480984340044
master_slave,5,47,11.953557046979865
master_slave,5,48,11.915078299776287
master_slave,5,49,11.93592841163311
master_slave,5,50,11.92536912751678
master_slave,5,51,11.932438478747203
master_slave,5,52,11.934317673378077
master_slave,5,53,11.930111856823267
master_slave,5,54,11.972259507829978
master_slave,5,55,11.899955257270694
master_slave,5,56,11.919284116331097
master_slave,5,57,11.919910514541387
master_slave,5,58,11.946219239373601
master_slave,5,59,11.928590604026846
master_slave,5,60,11.933691275167785
master_slave,5,61,11.920536912751677
master_slave,5,62,11.91096196868009
master_slave,5,63,11.940223713646532
master_slave,5,64,11.952393736017896
master_slave,5,65,11.95973154362416
master_slave,5,66,11.947114093959732
master_slave,5,67,11.951946308724832
master_slave,5,68,11.944250559284116
master_slave,5,69,11.960715883668904
master_slave,5,70,11.944608501118568
master_slave,5,71,11.95006711409396
master_slave,5,72,11.94738255033557
master_slave,5,73,11.924653243847875
master_slave,5,74,11.946308724832214
master_slave,5,75,11.933691275167785
master_slave,5,76,11.942371364653244
master_slave,5,77,11.954093959731544
master_slave,5,78,11.955346756152124
master_slave,5,79,11.9413870246085
master_slave,5,80,11.95248322147651
master_slave,5,81,11.961252796420581
